,Title,Url,Date,Summary,Industry
21,"
				A big analysis of environmental data strengthens the case for plant-based diets			",https://www.sciencenews.org/article/plant-based-diets-greenhouse-gases-environment,"June 6, 2018","
				A new study calculates the bonus for the planet of choosing more foods from plants.			",Agriculture and Agribusiness
22,"
				As CO2 increases, rice loses B vitamins and other nutrients			",https://www.sciencenews.org/article/carbon-dioxide-increases-rice-loses-b-vitamins-nutrients,"May 23, 2018","
				Field experiments add vitamins to list of nutrients at risk from a changing atmosphere.			",Agriculture and Agribusiness
23,"
				Nanoparticles could help rescue malnourished crops			",https://www.sciencenews.org/article/nanoparticles-could-help-rescue-malnourished-crops,"May 17, 2018","
				Nanoparticles normally used to fight cancer could also be used to treat malnourished crops.			",Agriculture and Agribusiness
24,"
				Sweet potatoes might have arrived in Polynesia long before humans			",https://www.sciencenews.org/article/sweet-potatoes-might-have-arrived-polynesia-long-humans,"April 12, 2018","
				Genetic analysis suggests that sweet potatoes were present in Polynesia over 100,000 years ago, and didn’t need help crossing the Pacific.			",Agriculture and Agribusiness
25,"
				When bogs burn, the environment takes a hit			",https://www.sciencenews.org/article/bogs-peatlands-fire-climate-change,"March 6, 2018","
				Bogs and other peatlands around the world store outsized amounts of carbon. Climate change and agriculture are putting them at risk. 			",Agriculture and Agribusiness
26,"
				The flowers that give us chocolate are ridiculously hard to pollinate			",https://www.sciencenews.org/article/flowers-give-us-chocolate-are-ridiculously-hard-pollinate,"February 20, 2018","
				Cacao trees are really fussy about pollination.			",Agriculture and Agribusiness
27,"
				Grapevines are more drought-tolerant than thought			",https://www.sciencenews.org/article/grapevines-are-more-drought-tolerant-thought,"January 31, 2018","
				Grapevines handle drought better than previously thought. This could inform irrigation management. 			",Agriculture and Agribusiness
28,"
				Gassy farm soils are a shockingly large source of these air pollutants			",https://www.sciencenews.org/article/gassy-farm-soils-are-shockingly-large-source-these-air-pollutants,"January 31, 2018","
				California’s farm soils produce a surprisingly large amount of smog-causing air pollutants.			",Agriculture and Agribusiness
29,"
				The mystery of vanishing honeybees is still not definitively solved			",https://www.sciencenews.org/article/mystery-vanishing-honeybees-still-not-definitively-solved,"January 17, 2018","
				The case has never been fully closed for colony collapse disorder, and now bees face bigger problems.			",Agriculture and Agribusiness
30,"
				Honeybees fumble their way to blueberry pollination			",https://www.sciencenews.org/article/honeybees-fumble-their-way-blueberry-pollination,"November 9, 2017","
				Blueberry flowers drive honeybees to grappling, even stomping a leg or two down a bloom throat, to reach pollen.			",Agriculture and Agribusiness
31,"
				EPA OKs first living pest-control mosquito for use in United States			",https://www.sciencenews.org/blog/science-ticker/epa-oks-first-living-pest-control-mosquito-use-united-states,"November 8, 2017","
				Feds approve non-GM male tiger mosquitoes for sale as fake dads to suppress local pests.			",Agriculture and Agribusiness
32,"
				Much of the world’s honey now contains bee-harming pesticides			",https://www.sciencenews.org/article/much-worlds-honey-now-contains-pesticides-harm-bees,"October 5, 2017","
				A controversial group of chemicals called neonicotinoids has a global impact, tests of honey samples show.			",Agriculture and Agribusiness
33,"
				José Dinneny rethinks how plants hunt for water			",https://www.sciencenews.org/article/jose-dinneny-sn-10-scientists-to-watch,"October 4, 2017","
				Plant biologist José Dinneny probes the very beginnings of root development, which may have important implications for growing food in a changing climate.
 
			",Agriculture and Agribusiness
34,"
				‘Big Chicken’ chronicles the public health dangers of using antibiotics in farming			",https://www.sciencenews.org/article/big-chicken-chronicles-public-health-dangers-using-antibiotics-farming,"September 17, 2017","
				A new book takes a hard look at the chicken industry for its role in fostering antibiotic resistance.
			",Agriculture and Agribusiness
35,"
				GM moth trial gets a green light from USDA			",https://www.sciencenews.org/article/gm-moth-trial-gets-green-light-usda,"July 14, 2017","
				GM diamondback moths will take wing in a New York field trial. 			",Agriculture and Agribusiness
36,"
				Climate change might help pests resist corn’s genetic weapon			",https://www.sciencenews.org/article/climate-change-might-help-pests-resist-corns-genetic-weapon,"June 8, 2017","
				Rising temperatures may allow pests to eat corn that is genetically modified to produce an insect-killing toxin.			",Agriculture and Agribusiness
37,"
				Changing climate could worsen foods’ nutrition			",https://www.sciencenews.org/article/changing-climate-could-worsen-foods-nutrition,"March 13, 2017","
				Climate change could aggravate hidden hunger by sapping micronutrients from soils and plants, reducing nutrition in wheat, rice and other crops.			",Agriculture and Agribusiness
38,"
				How to grow toxin-free corn			",https://www.sciencenews.org/article/how-grow-toxin-free-corn,"March 10, 2017","
				Corn genetically altered to produce specialized molecules may prevent a fungus from tainting it with carcinogenic toxins.			",Agriculture and Agribusiness
39,"
				Fleets of drones could pollinate future crops			",https://www.sciencenews.org/article/fleets-drones-could-pollinate-future-crops,"March 7, 2017","
				Chemist Eijiro Miyako turned a lab failure into a way to rethink artificial pollination.			",Agriculture and Agribusiness
40,"
				Too many stinkbugs spoil the wine			",https://www.sciencenews.org/article/too-many-stinkbugs-spoil-wine,"February 22, 2017","
				Stinkbugs can ruin wine if enough are accidentally processed alive with the grapes. Three or fewer stinkbugs per grape cluster don’t have a noticeable effect on red wine.			",Agriculture and Agribusiness
41,"
				DNA points to millennia of stability in East Asian hunter-fisher population			",https://www.sciencenews.org/article/dna-points-millennia-stability-east-asian-hunter-fisher-population,"February 3, 2017","
				Ancient hunter-gatherers in East Asia are remarkably similar, genetically, to modern people living in the area. Unlike what happened in Western Europe, this region might not have seen waves of farmers take over. 			",Agriculture and Agribusiness
42,"
				CRISPR used in cows to help fight tuberculosis			",https://www.sciencenews.org/blog/science-ticker/crispr-used-cows-help-fight-tuberculosis,"February 3, 2017","
				Chinese researchers used a CRISPR/Cas 9 gene editor to make cows more resistant to tuberculosis. 			",Agriculture and Agribusiness
43,"
				CRISPR used in cows to help fight tuberculosis			",https://www.sciencenews.org/article/crispr-used-cows-help-fight-tuberculosis,"February 3, 2017","
				Chinese researchers used a CRISPR/Cas 9 gene editor to make cows more resistant to tuberculosis. 			",Agriculture and Agribusiness
44,"
				Big genetics study blazes path for bringing back tomato flavor			",https://www.sciencenews.org/article/big-genetics-study-blazes-path-bringing-back-tomato-flavor,"January 26, 2017","
				Combining taste tests with genetics suggests what makes heirloom varieties tastier than mass-market tomatoes.			",Agriculture and Agribusiness
45,"
				Tweaking how plants manage a crisis boosts photosynthesis			",https://www.sciencenews.org/article/tweaking-how-plants-manage-crisis-boosts-photosynthesis,"November 17, 2016","
				Shortening plants’ recovery time after blasts of excessive light can boost crop growth.			",Agriculture and Agribusiness
46,"
				Sandboxes keep chicken parasites at bay			",https://www.sciencenews.org/article/sandboxes-keep-chicken-parasites-bay,"September 14, 2016","
				Fluffing feathers in sand and dust prevents severe mite infections in cage-free hens. 			",Agriculture and Agribusiness
47,"
				Fish escapes from marine farms raise concerns about wildlife			",https://www.sciencenews.org/article/fish-escapes-marine-farms-raise-concerns-about-wildlife,"September 7, 2016","
				Farmed salmon, sea bass and other fish frequently escape from sea cages into the ocean. Will these runaways harm native wildlife?			",Agriculture and Agribusiness
48,"
				How a tomato plant foils a dreaded vampire vine			",https://www.sciencenews.org/article/how-tomato-plant-foils-dreaded-vampire-vine,"August 23, 2016","
				Tomatoes can foil a dodder plant attack by getting scared and scabbing over.			",Agriculture and Agribusiness
49,"
				Evidence piles up for popular pesticides’ link to pollinator problems			",https://www.sciencenews.org/blog/science-ticker/evidence-piles-popular-pesticides-link-pollinator-problems,"August 17, 2016","
				Neonicotinoid pesticides linked to population declines in California butterflies and wild bee extinctions in Great Britain. 			",Agriculture and Agribusiness
50,"
				New desalination tech could help quench global thirst			",https://www.sciencenews.org/article/new-desalination-tech-could-help-quench-global-thirst,"August 9, 2016","
				Designed with better, more energy-efficient materials, next-generation desalination plants may offer a way to meet the world’s growing need for freshwater.  			",Agriculture and Agribusiness
51,"
				New analysis: Genetically engineered foods not a health risk			",https://www.sciencenews.org/blog/science-ticker/new-analysis-genetically-engineered-foods-not-health-risk,"May 17, 2016","
				No real evidence for health or environmental dangers of GE crops. 			",Agriculture and Agribusiness
52,"
				Here’s what a leaf looks like during a fatal attack of bubbles			",https://www.sciencenews.org/article/heres-what-leaf-looks-during-fatal-attack-bubbles,"May 5, 2016","
				Office equipment beats synchrotrons in showing how drought lets air bubbles kill the water-carrier network of veins in plant leaves.			",Agriculture and Agribusiness
53,"
				Bacterium still a major source of crop pesticide			",https://www.sciencenews.org/article/bacterium-still-major-source-crop-pesticide,"April 21, 2016","
				Bacillus thuringiensis bacteria have provided pest-fighting toxins for over 50 years. 			",Agriculture and Agribusiness
54,"
				Readers debate GMOs			",https://www.sciencenews.org/article/readers-debate-gmos,"March 23, 2016","
				Genetically-modified food, nuclear fusion, black holes and more reader feedback.			",Agriculture and Agribusiness
55,"
				Climate change threatens quality of French, Swiss wines			",https://www.sciencenews.org/article/climate-change-threatens-quality-french-swiss-wines,"March 21, 2016","
				Wine quality could suffer as climate change desynchronizes warm temperatures and droughts, preventing grape growers from harvesting at the optimum time.			",Agriculture and Agribusiness
56,"
				Wine quality subject to climate change			",https://www.sciencenews.org/blog/science-ticker/wine-quality-subject-climate-change,"March 21, 2016","
				Wine quality could suffer as climate change desynchronizes warm temperatures and droughts, preventing grape growers from harvesting at the optimum time.			",Agriculture and Agribusiness
57,"
				FDA to test foods for controversial herbicide			",https://www.sciencenews.org/article/fda-test-foods-controversial-herbicide,"February 19, 2016","
				Amid controversy and conflicting studies, the FDA will test food for glyphosate, the most widely used herbicide in the world. 			",Agriculture and Agribusiness
58,"
				Plants trick bacteria into attacking too soon			",https://www.sciencenews.org/article/plants-trick-bacteria-attacking-too-soon,"February 9, 2016","
				Scientists have discovered that a plant compound interferes with bacterial communication.			",Agriculture and Agribusiness
59,"
				‘GMOs’ isn’t a four-letter word, but it is hard to define			",https://www.sciencenews.org/blog/culture-beaker/gmos-isnt-four-letter-word-it-hard-define,"February 5, 2016","
				The definition of what constitutes a genetically modified organism is a challenge to those tasked with developing standards for labeling foods that contain GMOs.			",Agriculture and Agribusiness
60,"
				GMOs haven’t delivered on their promises — or risks			",https://www.sciencenews.org/article/gmos-havent-delivered-their-promises-or-risks,"January 29, 2016","
				Genetically modified foods have been studied extensively and are abundant on supermarket shelves, but they haven’t managed to end world hunger yet.			",Agriculture and Agribusiness
61,"
				Just adding pollinators could boost small-farm yields			",https://www.sciencenews.org/article/just-adding-pollinators-could-boost-small-farm-yields,"January 21, 2016","
				Adding pollinators could start closing gap in yields for small farms.			",Agriculture and Agribusiness
62,"
				Number of wild bees drops where they’re needed most			",https://www.sciencenews.org/article/number-wild-bees-drops-where-theyre-needed-most,"December 21, 2015","
				Wild bee abundance in the United States is lowest in agricultural regions, according to a new model.  			",Agriculture and Agribusiness
63,"
				Humankind’s water use greater than thought			",https://www.sciencenews.org/article/humankinds-water-use-greater-thought,"December 3, 2015","
				Humans’ global water footprint increases when accounting for water losses from water management practices. 			",Agriculture and Agribusiness
64,"
				Genetic battle of the sexes plays out in cukes and melons			",https://www.sciencenews.org/article/genetic-battle-sexes-plays-out-cukes-and-melons,"November 17, 2015","
				Genetics reveals new approach to preventing inbred seeds and encouraging more fruitful crops.			",Agriculture and Agribusiness
65,"
				Carbon cuts could save U.S. farmers billions of dollars			",https://www.sciencenews.org/article/carbon-cuts-could-save-us-farmers-billions-dollars,"August 17, 2015","
				Reducing carbon emissions could save U.S. agriculture industry billions of dollars annually by curtailing droughts.			",Agriculture and Agribusiness
66,"
				Desert dig uncovers caches of missing CO2 ",https://www.sciencenews.org/article/desert-dig-uncovers-caches-missing-co2,"August 3, 2015","
				Irrigation water may wash significant amounts of carbon into groundwater systems beneath Earth’s deserts, researchers propose.			",Agriculture and Agribusiness
67,"
				Flowers’ roles considered in ecosystems and economics			",https://www.sciencenews.org/article/flowers-roles-considered-ecosystems-and-economics,"July 12, 2015","
				In ‘The Reason for Flowers’, a pollination ecologist chronicles the science and culture of blossoms from the dawn of humanity. 			",Agriculture and Agribusiness
68,"
				Many of Earth’s groundwater basins run deficits			",https://www.sciencenews.org/article/many-earths-groundwater-basins-run-deficits,"June 18, 2015","
				Twenty-one of Earth’s 37 largest groundwater basins are rapidly depleting, satellite data show.			",Agriculture and Agribusiness
69,"
				Pig farm workers at greater risk for drug-resistant staph			",https://www.sciencenews.org/blog/science-ticker/pig-farm-workers-greater-risk-drug-resistant-staph,"May 8, 2015","
				Pig farm workers are six times as likely to carry multidrug-resistant staph than workers who have no contact with pigs.			",Agriculture and Agribusiness
70,"
				Controversial insecticide use rises as farmers douse seeds			",https://www.sciencenews.org/article/controversial-insecticide-use-rises-farmers-douse-seeds,"April 7, 2015","
				Use of neonicotinoids, a class of controversial insecticides, has risen dramatically, posing threat to pollinating insects.			",Agriculture and Agribusiness
71,"
				A vineyard’s soil influences the microbiome of a grapevine			",https://www.sciencenews.org/blog/science-ticker/vineyards-soil-influences-microbiome-grapevine,"March 25, 2015","
				Vineyard soil microbes end up on grapes, leaves and flowers, study finds. 			",Agriculture and Agribusiness
72,"
				Cage free isn’t good enough for livestock, ‘The Modern Savage’ argues			",https://www.sciencenews.org/article/cage-free-isnt-good-enough-livestock-modern-savage-argues,"March 10, 2015","
				Even on a small farm, life can be brutal for animals, historian and animal rights advocate says in new book.			",Agriculture and Agribusiness
73,"
				Beetle RNA makes crops a noxious meal			",https://www.sciencenews.org/article/beetle-rna-makes-crops-noxious-meal,"February 26, 2015","
				When beetles munch plants bearing their RNA, genes the bugs need to survive are turned off.			",Agriculture and Agribusiness
74,"
				Superbugs take flight from cattle farms			",https://www.sciencenews.org/article/superbugs-take-flight-cattle-farms,"January 27, 2015","
				Winds can carry antibiotics and drug-resistant bacteria from cattle farms to downwind communities.			",Agriculture and Agribusiness
75,"
				Restoring crop genes to wild form may make plants more resilient			",https://www.sciencenews.org/article/restoring-crop-genes-wild-form-may-make-plants-more-resilient,"December 17, 2014","
				Restoring wild genes could make plants more resilient in tough environments.			",Agriculture and Agribusiness
76,"
				Crops take up drugs from recycled water			",https://www.sciencenews.org/article/crops-take-drugs-recycled-water,"September 19, 2014","
				Plants irrigated with recycled wastewater can soak up tiny amounts of pharmaceutical compounds but what this means for human health is unclear.			",Agriculture and Agribusiness
77,"
				Borrowed genes raise hopes for fixing “slow and confused” plant enzyme			",https://www.sciencenews.org/article/borrowed-genes-raise-hopes-fixing-slow-and-confused-plant-enzyme,"September 19, 2014","
				Inserting some bacterial Rubisco chemistry into a plant might one day boost photosynthesis and help raise crop yields.			",Agriculture and Agribusiness
78,"
				Drug-resistant staph can cling to farm workers for days			",https://www.sciencenews.org/article/drug-resistant-staph-can-cling-farm-workers-days,"September 16, 2014","
				Agricultural exposure to staph bacteria could threaten the health of laborers and people who live near farms, a study of pig farm workers suggests.			",Agriculture and Agribusiness
79,"
				Killer bug behind coconut plague identified			",https://www.sciencenews.org/article/killer-bug-behind-coconut-plague-identified,"August 18, 2014","
				A pest has devastated coconuts in the Philippines, and scientists now realize the perp is not the bug they thought was causing the damage.  			",Agriculture and Agribusiness
80,"
				Organic foods may contain extra antioxidants			",https://www.sciencenews.org/article/organic-foods-may-contain-extra-antioxidants,"July 18, 2014","
				Contrary to previous studies, a new analysis finds that organic crops have nutritional benefits over conventionally grown foods.			",Agriculture and Agribusiness
81,"
				Fertilizer produces far more greenhouse gas than expected			",https://www.sciencenews.org/article/fertilizer-produces-far-more-greenhouse-gas-expected,"June 9, 2014","
				Farmers’ overuse of nitrogen-based fertilizers may explain previously puzzling high emissions of nitrous oxide.			",Agriculture and Agribusiness
82,"
				Crop nutrients may drop as carbon dioxide rises			",https://www.sciencenews.org/article/crop-nutrients-may-drop-carbon-dioxide-rises,"May 7, 2014","
				Many staple grains and legumes pack 5 to 10 percent less iron, zinc and protein when grown at carbon dioxide levels expected midcentury.			",Agriculture and Agribusiness
83,"
				Where antibiotics go			",https://www.sciencenews.org/article/where-antibiotics-go,"March 1, 2014","
				Of the 51 tons of antibiotics consumed every day in the United States, about 80 percent goes into animal production.			",Agriculture and Agribusiness
84,"
				Big study raises worries about bees trading diseases			",https://www.sciencenews.org/article/big-study-raises-worries-about-bees-trading-diseases,"February 19, 2014","
				Pathogens may jump from commercial colonies to the wild. 			",Agriculture and Agribusiness
85,"
				Some bioenergy crops are greener than others			",https://www.sciencenews.org/article/some-bioenergy-crops-are-greener-others,"January 14, 2014","
				In the Upper Midwest, switchgrass trumps maize at boosting ecological health.			",Agriculture and Agribusiness
86,"
				Dealing with change, climate and otherwise			",https://www.sciencenews.org/article/dealing-change-climate-and-otherwise,"January 13, 2014","
				Wine, DNA, our understanding of the universe: It's all changing, whether we are ready for it or not.			",Agriculture and Agribusiness
87,"
				Sweet potato weevils have favorite colors			",https://www.sciencenews.org/blog/scicurious/sweet-potato-weevils-have-favorite-colors,"January 10, 2014","
				When it comes to eradicating the sweet potato weevil, the devil is in the colorful details.			",Agriculture and Agribusiness
88,"
				Probiotics may protect piglets from E. coli infection			",https://www.sciencenews.org/article/probiotics-may-protect-piglets-e-coli-infection,"November 22, 2013","
				Beneficial bacteria could replace antibiotics in pig feed.			",Agriculture and Agribusiness
89,"
				Fertilizer has staying power			",https://www.sciencenews.org/article/fertilizer-has-staying-power,"October 21, 2013","
				Nitrogen-based fertilizer may remain in the soil for eight decades, complicating efforts to reduce pollution from runoff into rivers.			",Agriculture and Agribusiness
90,"
				Nanosized pollutants pose crop risks			",https://www.sciencenews.org/article/nanosized-pollutants-pose-crop-risks,"August 21, 2012","
				
Nanoparticles in exhaust and common consumer products can end up in soil and harm the growth and health of crops.
			",Agriculture and Agribusiness
91,"
				SN Online			",https://www.sciencenews.org/article/sn-online-30,"June 15, 2012",,Agriculture and Agribusiness
92,"
				Yet another study links insecticide to bee losses			",https://www.sciencenews.org/blog/science-the-public/yet-another-study-links-insecticide-bee-losses,"April 5, 2012","
				
Since 2006, honeybee populations across North America have been hammered by catastrophic losses. Although this pandemic has a name — colony collapse disorder, or CCD — its cause has remained open to speculation. New experiments now strengthen the case for pesticide poisoning as a likely contributor.
			",Agriculture and Agribusiness
93,"
				Growth-promoting antibiotics: On the way out?			",https://www.sciencenews.org/blog/science-the-public/growth-promoting-antibiotics-way-out,"March 23, 2012","
				
Sixty-two years later — to the day — after Science News ran its first story on the growth-promoting effects of antibiotics, a federal judge ordered the Food and Drug Administration to resume efforts to outlaw such nonmedical use of antibiotics.
			",Agriculture and Agribusiness
94,"
				Bt: The lesson not learned			",https://www.sciencenews.org/blog/science-the-public/bt-lesson-not-learned,"December 29, 2011","
				
The more things change, the more they stay the same, as a Dec. 29 Associated Press report on genetically engineered corn notes.  Like déjà vu, this news story on emerging resistance to Bt toxin — a fabulously effective and popular insecticide to protect corn — brings to mind articles I encountered over the weekend while flipping through historic issues of Science News. More than a half-century ago, our magazine chronicled, real time, the emergence of resistance to DDT, the golden child of pest controllers worldwide. Now much the same thing is happening again with Bt, its contemporary agricultural counterpart. Will we never learn?
			",Agriculture and Agribusiness
95,"
				Lost to history: The “churk”			",https://www.sciencenews.org/blog/science-the-public/lost-history-churk,"November 22, 2011","
				More than a half-century ago, researchers at the Beltsville Agricultural Research Center outside Washington, D.C., engaged in some creative barnyard breeding. Their goal was the development of fatherless turkeys — virgin hens that would reproduce via parthenogenesis. Along the way, and ostensibly quite by accident, an interim stage of this work resulted in a rooster-fathered hybrid that the scientists termed a churk.
			",Agriculture and Agribusiness
96,"
				Microbes may sky jump to new hosts			",https://www.sciencenews.org/blog/science-the-public/microbes-may-sky-jump-new-hosts,"May 24, 2011","
				
The role of microbes in cloud formation and precipitation may not be an accident of chemistry so much as an evolutionary adaptation by certain bacteria and other nonsentient beings, a scientist posited at the annual meeting of the American Society for Microbiology.
			",Agriculture and Agribusiness
97,"
				Because some foods carry organophosphate residues			",https://www.sciencenews.org/blog/science-the-public/because-some-foods-carry-organophosphate-residues,"April 21, 2011","
				
Three new papers link prenatal exposures to organophosphate (OP) pesticides with diminished IQs in children. Fruits and veggies are one continuing source of exposure to these bug killers. As to what we’re supposed to do with that knowledge — well, the Environmental Working Group, a Washington, D.C.-based advocacy organization, offers some guidance.
			",Agriculture and Agribusiness
98,"
				Fishy fat from soy is headed for U.S. dinner tables			",https://www.sciencenews.org/blog/science-the-public/fishy-fat-soy-headed-us-dinner-tables,"April 9, 2011","
				
Most people have heard about omega-3 fatty acids, the primary constituents of fish oil. Stearidonic acid, one of those omega-3s, is hardly a household term. But it should become one, researchers argued this week at the 2011 Experimental Biology meeting.
			",Agriculture and Agribusiness
99,"
				Flower sharing may be unsafe for bees			",https://www.sciencenews.org/article/flower-sharing-may-be-unsafe-bees,"December 24, 2010","
				
Wild pollinators are catching domesticated honeybee viruses, possibly by touching the same pollen.
			",Agriculture and Agribusiness
100,"
				Pesticide in womb may promote obesity, study finds			",https://www.sciencenews.org/blog/science-the-public/pesticide-womb-may-promote-obesity-study-finds,"October 5, 2010","
				
One-quarter of babies born to women who had relatively high concentrations of a DDT-breakdown product in their blood grew unusually fast for at least the first year of life. Not only is this prevalence of accelerated growth unusually high, but it’s also a worrisome trend since such rapid growth during early infancy has — in other studies — put children on track to become obese.
			",Agriculture and Agribusiness
101,"
				A taste of the chocolate genome			",https://www.sciencenews.org/article/taste-chocolate-genome,"September 15, 2010","
				Competing teams have announced the impending completion of the cacao DNA sequence.
			",Agriculture and Agribusiness
102,"
				Gloves may head off ‘garden’ variety pneumonia			",https://www.sciencenews.org/blog/science-the-public/gloves-may-head-garden-variety-pneumonia,"September 2, 2010","
				
Compost feels so good, sifting through a gardener’s fingers. Unfortunately, data are showing, this soil amendment can host a germ responsible for Legionnaire’s disease, a potentially serious form of pneumonia.
			",Agriculture and Agribusiness
103,"
				Wheat genome announcement turns out to be small beer			",https://www.sciencenews.org/blog/deleted-scenes/wheat-genome-announcement-turns-out-be-small-beer,"August 31, 2010","
				
The DNA sequence released by U.K. team still requires assembly.
			",Agriculture and Agribusiness
104,"
				‘Miracle’ tomato turns sour foods sweet			",https://www.sciencenews.org/blog/science-the-public/miracle-tomato-turns-sour-foods-sweet,"August 10, 2010","
				
Pucker no more: That seems to be one objective of research underway at a host of Japanese universities. For the past several years, they’ve been developing bio-production systems to inexpensively churn out loads of miraculin — a natural taste-altering protein that makes sour foods seem oh so sweet. Their newest biotech reactor: grape tomatoes.
			",Agriculture and Agribusiness
