,Title,Url,Date,Summary,Industry
10,Global shutter CMOS image sensor for machine vision,https://www.electronicsweekly.com/news/products/led/global-shutter-cmos-image-sensor-machine-vision-2020-10/,7th October 2020,"ON Semiconductor has introduced a 2.3Mpixel 120frame/s global shutter image sensor for machine vision and mixed-reality displays. Called AR0234CS, te CMOS sensor captures 1080p video and single frames, and “produces crisp and clear images by minimising frame-to-frame distortion in high-speed scenes and reducing the motion artifacts”, according to the company, which also sees the device being used in AR headsets, VR headsets, autonomous mobile ...",Electroncs
11,ST’s Bluetooth LE 5.2 chip supports concurrent connections to 128 nodes.,https://www.electronicsweekly.com/news/products/rf-microwave-optoelectronics/sts-bluetooth-le-5-2-chip-supports-concurrent-connections-128-nodes-2020-10/,7th October 2020,"STMicroelectronics has introduced a third generation of Bluetooth chip, describing it as “the world’s first Bluetooth LE 5.2-certified SoC to support concurrent connections up to 128 nodes”. Called BlueNRG-LP, according o the company it can consume as little as 3.4mA in receive mode, 4.3mA when transmitting, and under 500nA when quietly waiting for wake-up events. RF output power is programmable ...",Electroncs
12,Broadcom buries hatchet with EU in return for ending exclusivity deals,https://www.electronicsweekly.com/news/business/broadcom-buries-hatchet-eu-return-ending-exclusivity-deals-2020-10/,7th October 2020,"Broadcom has made peace with the EU competition authorities by promising to end its exclusivity deals with TV and modem makers. “Broadcom will suspend all existing agreements containing exclusivity or quasi-exclusivity arrangements and/or leveraging provisions concerning Systems-on-a-Chip (SoCs) for TV set-top boxes and Internet modems, and has committed not to enter into new agreements comprising such terms,” says the EU ...",Electroncs
13,Xmos offers AI dev kit,https://www.electronicsweekly.com/news/design/eda-and-ip/xmos-offers-ai-dev-kit-2020-10/,7th October 2020,"Xmos has announced a software development kit (SDK) for the artificial intelligence on its ‘xcore.ai’ processors, incorporating TensorFlowLite for Microcontroller development tools “The kit equips developers with standardised tools and resources that they need to create devices that absorb contextual data from their environment, infer meaning from that data, and translate the results into action,” according to the company. It includes: Scripts, tools and libraries to convert TensorFlowLite for Microcontroller models into a ...",Electroncs
14,Zynq Ultrascale+ dev board supports HDMI 2.0 up to 18Gbit/s,https://www.electronicsweekly.com/news/products/fpga-news/zynq-ultrascale-dev-board-supports-hdmi-2-0-18gbit-s-2020-10/,7th October 2020,"iWave’s has created a development platform around Xilinx Zynq Ultrascale+ ICs that supports HDMI 2.0 at up to 18Gbit/s and video resolutions up to 4K at 60Hz. “The emergence of HDMI 2.0 and the widespread acceptance of this technology is making a deep impact on the multimedia and entertainment industry,” according to iWave, “The urge to support high-speed data transmission ...",Electroncs
15,Aledia raises €80m Series-D,https://www.electronicsweekly.com/news/business/aledia-raises-e80m-series-d-2020-10/,7th October 2020,"Aledia, a French startup that is pioneering a technology for microLED displays, has closed an €80 million first tranche of its €120 million D-round financing. The company will use the proceeds to complete its product development and create the first-of-its-kind, high-volume 3D microLED manufacturing facility in the Grenoble area for an estimated capex of €40 million (excluding equipment). Spun out ...",Electroncs
16,Imec pellicles have single-pass EUV transmission up to 97%,https://www.electronicsweekly.com/news/business/imec-pellicles-single-pass-euv-transmission-97-2020-10/,7th October 2020,"Imec has had promising results in EUV reticle protection. Multiple CNT-based pellicles were mounted on reticles and exposed in the NXE:3300 EUV scanner at imec, demonstrating the successful fabrication and scanner handling of full-field CNT-based pellicles. The tested pellicles had a single-pass EUV transmission up to 97%. The impact on imaging was found to be low and correctable based on ...",Electroncs
17,PSoC secure MCUs for IoT,https://www.electronicsweekly.com/news/business/psoc-secure-mcus-iot-2020-10/,7th October 2020,"Infineon is shipping Cypress PSoC 64 Secure MCUs with Trusted Firmware-M embedded security, the Arm Mbed IoT OS, and the Arm Pelion IoT platform to securely design, manage, and update IoT products without the need for custom security firmware. The Pelion-Ready and Mbed OS-Enabled solution demonstrates industry best practices for security, by reaching PSA Certified Level 1. “Dozens of studies have shown that ...",Electroncs
18,Switches for wet places,https://www.electronicsweekly.com/news/business/switches-wet-places-2020-10/,7th October 2020,"The problem with switches in wet rooms, spa and pool facilities, requires not only the right choice of switch technology, but can often require unusually long cables to which Schurter’s answer is piezoelectric switch PSE. The pre-assembled polyurethane cable of the new PSE EX with cable is potted, which offers maximum flexibility and the highest IP protection during installation. Waterproof from switch ...",Electroncs
19,Peltier coolers are all under 10 x 10mm,https://www.electronicsweekly.com/news/products/passives/peltier-coolers-10-x-10mm-2020-10/,6th October 2020,"CUI has announced some small Peltier modules for extracting heat from tight spots. Branded Micro Peltier Modules, and all under 10 x 10mm, they vary in dimensions between 3.4 and 9.5mm acorss and can be an short as 1.95mm. The single-stage parts can achieve 50°C temperature difference, and have Qmax ratings between 0.2 and 4.7W at 50°C. Currents are from 0.7 to ...",Electroncs
20,Buck boost converters deliver up to 12.5A or 300W,https://www.electronicsweekly.com/news/products/power-supplies/buck-boost-converters-deliver-12-5a-2020-10/,6th October 2020,"TDK has added 12.5A max 300W max rated models to its i7C series of non-isolated dc-dc back bost converters that can produce outputs higher or lower than the input voltage. Inputs can range across 9 to 53V, wile outputs can span 5 to 28V. “The converters seamlessly transition from buck to boost mode operation without disruption in performance,” according to ...",Electroncs
21,NXP launches AI Ethics initiative,https://www.electronicsweekly.com/news/business/nxp-launches-ai-ethics-initiative-2020-10/,6th October 2020,"Today, NXP launched its AI Ethics initiative, underscoring the company’s commitment to the ethical development of AI components and systems where people work and live, known as the “edge” of computer networks. With secure, power-efficient edge computing and AI, everyday devices not only sense their environments, but also interpret, analyze, and act in real time on the data collected. Published ...",Electroncs
22,Non-volatile DACs self-configure at power-up,https://www.electronicsweekly.com/news/products/analogue-linear-mixed-signal-ics/non-volatile-dacs-self-configure-power-2020-10/,6th October 2020,"Microchip has announced low-power DACs that self-configure at power-up, using internal non-volatile memory instead of host processor intervention. They are DACs with multiple channels, built-in EEPROM, a built-in reference and an I2C interface: MCP47FEBx4 quad channel MCP47FEBx8 octo channel MCP48 parts have similar functions, but with SPI replacing the I2C interface. There are 8bit, 10bit or 12bit parts MCP47FEB0x 8bit ...",Electroncs
23,Nvidia launches DPUs for infrastructure-on-a-chip,https://www.electronicsweekly.com/news/products/nvidia-launches-dpus-infrastructure-chip-2020-10/,6th October 2020,"At the virtual Nvidia GTC event, founder and CEO, Jensen Huang announced Bluefield data processing units, or DPUs. They are supported by the company’s DOCA architecture and are intended to dramatically increase the networking, storage and security performance of data centres. Bluefield-2 bring the power of the GPU, with silicon and adds AI to the network and storage domain Huang ...",Electroncs
24,Selective metal plating of 3D printed plastic,https://www.electronicsweekly.com/news/research-news/selective-metal-plating-3d-printed-plastic-2020-10/,6th October 2020,"3D printed plastic parts can be accurately nickel plated if the plastic is pre-doped with catalyst before printing, according to scientists from Waseda University, Japan. It is an alternative to a conventional technique, where a plain plastic object is dip-coated with catalyst after manufacture, and then immersed in an electroless metal-plating solution. To improve adhesion, a roughening or etching step ...",Electroncs
25,Micron looking at ChangXin DRAM patent infringement,https://www.electronicsweekly.com/news/business/micron-looking-changxin-dram-patent-infringement-2020-10/,6th October 2020,"ChangXin Memory, China’s only DRAM company, could be the next Chinese chip company to be denied chip manufacturing equipment from firms controlled by the US. It is reported by Digitimes that Micron has indicated to DRAM module makers that ChangXin ICs infringe Micron patents. It was Micron’s lawsuit for stealing trade secrets against another Chinese DRAM maker Fujian Jin Hua ...",Electroncs
26,Nokia joins Tampere University for 5G SoC development,https://www.electronicsweekly.com/news/business/nokia-joins-tampere-university-5g-soc-development-2020-10/,6th October 2020,"Nokia has joined forces with Tampere University to establish a ‘Center of Excellence’ to enhance the development of SoC custom processors for its ReefShark chipset portfolio. The partnership, which will be based at the University campus, aims to accelerate the introduction of the technology into Nokia’s ReefShark chipset portfolio. It will also enhance Nokia’s silicon capabilities and development of proprietary ...",Electroncs
27,Renesas adds nine RA6M4 MCUs,https://www.electronicsweekly.com/news/business/renesas-adds-nine-ra6m4-mcus-2020-10/,6th October 2020,"Renesas has expanded its RA6 Series MCUs with nine new RA6M4 Group MCUs, increasing the RA Family to 42 MCUs. These 32-bit MCUs boost operating performance up to 200 MHz using the Arm Cortex-M33 core based on Armv8-M architecture with Arm TrustZone The RA6M4 MCUs deliver optimized performance together with leading-edge security and connectivity supported by the easy-to-use Flexible Software ...",Electroncs
28,August semi sales up 4.9% y-o-y,https://www.electronicsweekly.com/news/business/august-semi-sales-4-9-y-o-y-2020-10/,6th October 2020,"August semiconductor sales of $36.2 billion were 3.6% up on July and 4.9% up on the $34.5 billion of August 2019, says the SIA. “Global semiconductor sales increased year-to-year in August for the seventh consecutive month, demonstrating the global market so far has remained largely insulated from ongoing global macroeconomic headwinds, but there is still substantial uncertainty for the months ...",Electroncs
29,Imec reduces genome analysis to hours,https://www.electronicsweekly.com/news/business/758025-2020-10/,6th October 2020,"Imec has announced elPrep5, the newest version of its software platform for DNA analysis, which is eight to 16 times faster than the standard reference genome analysis toolkit (GATK). The imec platform encompasses the full analysis pipeline from data preparation to variant calling on a similar hardware infrastructure, opening new opportunities and efficiency gains for hospitals and medical practitioners. “This ...",Electroncs
30,New UK Space-Comm Expo event gets off the ground,https://www.electronicsweekly.com/news/new-uk-space-comm-expo-event-gets-off-ground-2020-10/,6th October 2020,"The UK Space Agency (UKSA) is supporting a new commercially-focused exhibition and conference in 2021, dubbed the Space-Comm Expo. Its aim is to help drive growth across UK space sector. The Space-Comm Expo 2021 – Covid-19 permitting, of course – is scheduled to take place on 25 and 26 May 2021 at the Farnborough International Exhibition and Conference Centre. It ...",Electroncs
31,Infineon launches Traveo auto MCUs,https://www.electronicsweekly.com/news/business/757993-2020-10/,6th October 2020,"Infineon is launching the Traveo II Body  MCU family which addresses automotive applications, including body control modules, door, window, sunroof and seat control units as well as in-cabin smartphone terminals and wireless charging units. The market launch follows Infineon’s acquisition of Cypress Semiconductor Corporation, which developed the product family.. The multicore Traveo II family is based on ARM Cortex-M7 and ...",Electroncs
32,Foremost signs Teknokol,https://www.electronicsweekly.com/news/business/foremost-signs-teknokol-turkey-distirbution-agreement-2020-10/,6th October 2020,"Foremost Electronics of Essex has signed Teknokol of  Kayapa, Turkey to a distribution qgreement. Teknokol supplies control panels, control systems, support arms and coupling towers. The HMI enclosures are designed to incorporate support/suspension arm systems, kiosks and industry standard VESA mounts. All Teknokol  enclosures are customisable and support a range of automation products. Two enclosure series are Teknokol; the ECO ...",Electroncs
33,Graphene bolometer detects microwaves best,https://www.electronicsweekly.com/news/research-news/graphene-bolometer-detects-microwaves-best-2020-10/,5th October 2020,"A superconductor-graphene-superconductor Josephson junction has shown a noise-equivalent power of 7 x 10-19W/√Hz, which corresponds to an energy resolution of a single 32GHz photon, according to an international research team. The bolometer is embedded in a 7.9GHz microwave resonator with >99% coupling efficiency. “Our results establish that two-dimensional materials could enable the development of bolometers with the highest sensitivity allowed by the ...",Electroncs
34,Nvidia building £40m supercomputer for UK research,https://www.electronicsweekly.com/news/business/nvidia-building-40m-supercomputer-uk-research-2020-10/,5th October 2020,"Nvidia is building a supercomputer called Cambridge-1 which will be running by the end of this year. “The Cambridge-1 supercomputer will serve as a hub of innovation for the UK, and further the groundbreaking work being done by the nation’s researchers in critical healthcare and drug discovery,” said CEO Jen Hsun Huang (pictured) earlier today. GSK, AstraZeneca, Oxford Nanopore and ...",Electroncs
35,Imagination gets CEO,https://www.electronicsweekly.com/news/business/imagination-gets-ceo-2020-10/,5th October 2020,"Simon Beresford-Wylie (pictured) is to become CEO of Imagination. Beresford-Wylie was previously Chief Executive of Arqiva, a provider of communications, broadcast and media services. Prior to Arqiva he was Global Executive Advisor and Executive Vice President to the Networks Business Unit of Samsung Electronics. Beresford-Wylie has also been founding CEO of Nokia Siemens Networks, and a member of the Group Executive Board of Nokia Corporation (2005 – 2009). He ...",Electroncs
36,Symetrix to co-develop CeRAM with Cerfe Labs,https://www.electronicsweekly.com/news/business/symetrix-co-develop-ceram-cerfe-labs-2020-10/,5th October 2020,"Symetrix announced today it will continue its development of CeRAM nonvolatile memories and other technologies in collaboration with Cerfe Labs, the recently formed ARM spin-out. CeRAM harnesses the quantum phase transition known to exist in carbon-doped transition metal oxide (TMO) materials, a transition that produces a huge change in resistance due to a voltage and current induced shift in the ...",Electroncs
37,Cerfe Labs spins out from Arm,https://www.electronicsweekly.com/news/business/cerfe-labs-spins-arm-2020-10/,5th October 2020,"Arm has announced the spin-out of Cerfe Labs to develop and license new types of non-volatile memories based on correlated electron materials (CeRAM) and ferroelectric transistors (FeFETs). Arm CeRAM researchers will join Cerfe Labs and assume ownership of the Arm joint development project with Symetrix Corporation. As part of the spin-out, Arm will transfer its full CeRAM IP portfolio of ...",Electroncs
38,US DoD gives Intel packaging contract,https://www.electronicsweekly.com/news/business/intel-us-dod-co-develop-packaging-2020-10/,5th October 2020,"The US Department of Defense has awarded Intel the second phase of its State-of-the-Art Heterogeneous Integration Prototype (SHIP) programme. The SHIP program enables the U.S. government to access Intel’s semiconductor packaging capabilities in Arizona and Oregon. The project is executed by the Naval Surface Warfare Center, Crane Division, and administered by the National Security Technology Accelerator. SHIP is sponsored by ...",Electroncs
39,Stanley Electric tests UV-C leds against Covid-19,https://www.electronicsweekly.com/blogs/led-luminaries/stanley-electric-tests-uv-c-leds-covid-19-2020-10/,2nd October 2020,"In tests conducted with Yamaguchi-University, Stanley Electric has achieved 99.9% ‘inactivation’ of Covid-19 virus SARS-CoV-2 using its aluminium nitride-based 265 nm UV-C leds. Inactivation here, said the company, is defined as the inability to multiply after exposure through damage to DNA and RNA. “10ml of virus solutions [5 x 105 PFU/ml] in dishes were irradiated with 265nm UVC LED at ...",Electroncs
40,Zigbee Alliance launches a Europe Interest Group,https://www.electronicsweekly.com/news/products/rf-microwave-optoelectronics/zigbee-alliance-launches-europe-interest-group-2020-10/,2nd October 2020,"The Zigbee Alliance – which oversees Zigbee, the IoT-friendly wireless standard – has launched a Europe Interest Group, made up of volunteer members with a shared focus on Zigbee in the European market. Areas of interest include the Connected Home over IP project (CHIP). This has the aim of establishing a royalty-free connectivity standard to increase compatibility among smart home ...",Electroncs
41,"Huawei kit had vulnerabilities, says HCSEC",https://www.electronicsweekly.com/news/business/huawei-kit-vulnerabilities-says-hcsec-2020-10/,2nd October 2020,"The Huawei Cyber Security Evaluation Centre (HCSEC) found ‘nationally significant’ vulnerabilities in Huawei switchgear, a report issued yesterday reveals. The report says that HCSEC “does not believe that the defects identified are as a result of Chinese state interference”, and there is no evidence the vulnerabilities were exploited. “Poor software engineering and cyber security processes lead to security and quality ...",Electroncs
42,Arteris buys Magillem,https://www.electronicsweekly.com/news/business/arteris-buys-magillem-2020-10/,2nd October 2020," Arteris IP is to buy Magillem Design Services in a deal which combines Arteris’ network-on-chip (NoC) interconnect IP with Magillem’s  chip design and assembly environment. As part of Arteris, Magillem’s software products will continue to be offered separately from the Arteris interconnect IP offerings and the joined company will continue to execute on Magillem’s existing product and technology roadmaps. Both Arteris’ ...",Electroncs
43,Spotify for chemistry,https://www.electronicsweekly.com/news/business/spotify-for-chemistry-2020-10/,2nd October 2020,"A system capable of automatically turning words into molecules has been developed by researchers at Glasgow University. The researchers claim it will lead to the creation of a ‘Spotify for chemistry’ – a vast online repository of downloadable recipes for important molecules including drugs. The creation of such a system could help developing countries more easily access medications, enable more ...",Electroncs
44,Renesas to use RISC-V cores in ASSPs,https://www.electronicsweekly.com/news/business/renesas-use-risc-v-cores-assps-2020-10/,2nd October 2020,"Renesas has chosen the AndesCore IP 32-bit RISC-V CPU cores to embed into ASSPs that will begin customer sampling in the second half of 2021. “Renesas and Andes share the same vision to welcome the era of RISC-V being the mainstream CPU instruction set architecture (ISA for SoCs,” says  Frankwell Lin, President of Andes, “it marks the arrival of the open-source RISC-V ...",Electroncs
45,UK Space Agency funds search for international collaborations,https://www.electronicsweekly.com/news/uk-space-agency-funds-search-international-collaborations-2020-10/,2nd October 2020,"The UK is looking to start new international space collaborations. Using the Government’s new domestic space fund, the National Space Innovation Programme, the UK Space Agency will fund new technologies and services, says the agency. The aim is to support UK trade and science with countries with significant space investments, such as Australia, France, Japan and the United States. Possible ...",Electroncs
46,Hprobe claims first turnkey test equipment dedicated to 3D Magnetic sensors,https://www.electronicsweekly.com/news/business/hprobe-claims-first-turnkey-test-equipment-dedicated-3d-magnetic-sendors-2020-10/,2nd October 2020,"Hprobe, a provider of  ATE for magnetic devices, today announced turnkey testing equipment dedicated to 3D magnetic sensors used in both automotive and industrial applications. The equipment is based on Hprobe’s 3D magnetic field generator technology for single and multi-site testing at wafer-level, under magnetic field. Operating with automated wafer probing stations and external electrical testers, it offers significant throughput performances, with ...",Electroncs
47,Keysight claims first 256 GSa/s AWG,https://www.electronicsweekly.com/uncategorised/757782-2020-10/,2nd October 2020,Keysight Technologies has announced a 256 GSa/s arbitrary waveform generator (AWG) – designated M8199A – with 65 GHz analogue bandwidth in a 2-slot AXIe module. The growing demand for higher data transmission rates in telecom and data centres is driving transmission speeds to levels that are impossible to reach with the physical limitations of current test instruments. A creative approach was ...,Electroncs
48,EPC improves its 100V GaN power transistor offering,https://www.electronicsweekly.com/news/products/power-supplies/epc-improves-100v-gan-power-transistor-offering-2020-10/,1st October 2020,"Efficient Power Conversion has announced a pair of 100V gallium nitride (GaN) power transistors. EPC2218 3.2mΩmax 60A (231A pulsed) LGA 3.5 x 1.95 EPC2204 6mΩmax 29A (125A pulsed) 2.5 x 1.5mm LGA They have almost 20% lower Rds(on) that the company’s previous generation of GaN devices, it said. With 5V on the gate, EPC2204 has a typical Rds(on) of 4.5mΩ, ...",Electroncs
49,"UK made: Matt and polished ABS enclosures are rugged, and unobtrusive",https://www.electronicsweekly.com/news/products/emech-enclosures/uk-made-matt-polished-abs-enclosures-rugged-unobtrusive-2020-10/,1st October 2020,"BCL Enclosures of Harrogate is aiming domestic, commercial and office spaces with a range of “unobtrusive enclosure for situations where aesthetics are important” with two series’ of enclosures: one matt and one polished. Standard colours are black or white, and the company can supply other RAL colours on request. AB Series consists of two-part ABS enclosures with a matt finish ...",Electroncs
50,Farnell signs ECS,https://www.electronicsweekly.com/news/business/farnell-signs-ecs-2020-10/,1st October 2020,"Farnell has signed a distribution agreement with ECS International, the frequency control and power management specialist. The agreement covers  distribution in EMEA. ECS  products will also be available through Avnet Abacus. “With Avnet Abacus on board as a distribution partner in EMEA, and the addition of Farnell, the global support that we’ll bring to our mutual customers will increase dramatically,” ...",Electroncs
51,Autonomous LCD driver blinks icons while MCU core sleeps,https://www.electronicsweekly.com/news/products/micros/autonomous-lcd-driver-blinks-icons-mcu-core-sleeps-2020-10/,1st October 2020,"Microchip has added an autonomous LCD driver to its list of MCU peripherals, that can change the display while the CPU sleeps to save power. “Most display applications involve a few common animations like periodically alternating between displays and blinking of pixels to indicate operation,” according to the company. “By using the integrated LCD driver with autonomous animation, developers can ...",Electroncs
52,Reyax claims GNSS antenna modules are ‘world’s smallest’,https://www.electronicsweekly.com/news/products/rf-microwave-optoelectronics/reyax-claims-gnss-antenna-modules-worlds-smallest-2020-10/,1st October 2020,"GNSS antenna modules by Reyax are claimed to have smallest dimensions available today. The company’s GPS, Glonass, Galileo and BeiDo modules are now available from Manhattan Skyline. The RYS8830 is a small form factor, low power 1.8V UART/I2C interface GNSS antenna module, built on the high performance Sony CXD5605GF CXD5605AGF GNSS engine. It uses concurrent reception of GNSS systems for ...",Electroncs
53,Sponsored Content: Grid Infrastructure Design Resources from Texas Instruments,https://www.electronicsweekly.com/news/sponsored-content-grid-infrastructure-design-resources-texas-instruments-2020-10/,1st October 2020,"Taking charge of electric vehicles – both in the vehicle and on the grid A plug-in hybrid electric vehicle (PHEV) requires a power electronic system between the power grid and the high-voltage battery pack located inside the vehicle. This electronic system is split into two parts: a charging station, which is also called electric vehicle service equipment (EVSE) or an ...",Electroncs
54,Hailo launches AI accelerators,https://www.electronicsweekly.com/news/business/hailo-launches-ai-accelerators-2020-10/,1st October 2020,"Hailo has launched its M.2 and Mini PCIe high-performance AI acceleration modules for empowering edge devices. Integrating the Hailo-8 processor, the modules can be plugged into a variety of edge devices, transforming multiple sectors with superior AI capabilities including smart cities, smart retail, industry 4.0, smart homes, and beyond. The modules enable customers to integrate high performance AI capabilities into edge ...",Electroncs
55,Polypropylene film X2 EMI suppression capacitors,https://www.electronicsweekly.com/news/business/polypropylene-film-x2-emi-suppression-capacitors-2020-10/,1st October 2020,"Kemet has announced a series of compact polypropylene film X2 EMI suppression capacitors. The R52 series fulfills the growing need of automotive, industrial, consumer, and energy applications that require a smaller, high-capacitance X2 class solution for suppressing EMI. While the R52 series offers capacitance values up to 22µF, 85/85 THB Class IIB classification, and long-life stability in harsh environmental conditions, ...",Electroncs
56,ST Cortex MCUs operate at 550HHz,https://www.electronicsweekly.com/uncategorised/757640-2020-10/,1st October 2020,"STM32H7 MCUs use the Arm CortexM7 core and operate at 550 MHz. The single-core devices are available with up to 1 Mbyte of Flash. The devices can interact with off-chip storage while ensuring full execution performance and security. Their benchmark performance figures of 2778 CoreMark and 1177 DMIPS are realized whether working from internal or external memory, aided by features ...",Electroncs
57,650V GaN half-bridge and Si drivers in the same IC,https://www.electronicsweekly.com/news/products/power-supplies/650v-gan-half-bridge-si-drivers-ic-2020-09/,30th September 2020,"STMicroelectronics has a 650V GaN transistor half bridge sharing a package with drivers and control logic – describing it as “the world-first platform embedding a half-bridge driver based on silicon technology along with a pair of  gallium-nitride (GaN) transistors”. ST has named it MasterGaN1, and is aiming it at consumer chargers and power adaptors, and industrial applications up to 400W. GaN ...",Electroncs
58,Test socket rated for 67GHz,https://www.electronicsweekly.com/news/products/test-measurement-products/test-socket-rated-67ghz-2020-09/,30th September 2020,"UK-based IC test company Smiths Interconnect has extended its DaVinci Test Socket Series to 67GHz. 67GHz is for analogue signals though the 0.8mm pitch connectors, digital can go up to 56Gbit/s NRZ. The part has spring probes in a patented insulated housing, resulting in a coaxial structure. The whole signal path is shielded and 3A can be carried through a ...",Electroncs
59,10V to 36V low-power analogue multiplexer for industrial IoT,https://www.electronicsweekly.com/news/products/analogue-linear-mixed-signal-ics/10v-36v-low-power-analogue-multiplexer-industrial-iot-2020-09/,30th September 2020,Diodes Incorporated has introduced a pair of low-power analogue multiplexers that can operate from 10V to 36V or ±5V to ±18V. Supply current for either device is typically 135μA. PS508 is a bi-directional single-pole eight way switch PS509 is a bi-directional dual-pole four-way switch – suitable for 4:1 switching of differential signals Both work across -40°C to +125°C. “The analogue multiplexers that ...,Electroncs
60,Picocom to use Moortec in-chip sensing fabric,https://www.electronicsweekly.com/news/business/picocom-use-moortec-chip-sensing-fabric-2020-09/,30th September 2020,"Picocom, the 5G Open RAN baseband chip provider, will use Moortec’s  in-chip sensing fabric to improve power consumption, performance and reliability for its SoC for 5G small cell infrastructure. Picocom’s distributed unit (DU) baseband offload SoC is designed to be deployed in cityscapes and buildings to increase 5G coverage and reduce the processing load on 5G macro cells under the Open ...",Electroncs
61,Multi-kW drones powered through high-voltage tether,https://www.electronicsweekly.com/news/design/multi-kw-drones-powered-high-voltage-tether-2020-09/,30th September 2020,"Hover-in-place tethered drones are a thing, developed by a US company called Dragonfly Pictures. 8 to 10kW of power for continuous flight at up to 150m altitude is sent up the tether at high voltage. Electronics Weekly got to hear of this because the on-board power system uses Vicor modules – BCM VIA low-profile modules that convert 800V to 50V with ...",Electroncs
